,Date,Weekday,BlockDensity,OtherPuzAns,AnswerLength,WeekdayNum
3249,2002-12-24,Tuesday,15.11111111111111,6583,4.897435897435898,1
3250,2002-12-25,Wednesday,16.0,6735,4.846153846153846,2
3251,2002-12-26,Thursday,16.88888888888889,5011,5.054054054054054,3
3252,2002-12-27,Friday,12.444444444444445,2719,5.794117647058823,4
3253,2002-12-28,Saturday,13.777777777777779,3434,5.388888888888889,5
3254,2002-12-29,Sunday,17.687074829931973,8698,5.185714285714286,6
3255,2002-12-30,Monday,16.88888888888889,4986,4.921052631578948,0
3256,2002-12-31,Tuesday,17.77777777777778,6827,4.868421052631579,1
3257,2003-01-01,Wednesday,16.0,7278,4.846153846153846,2
3258,2003-01-02,Thursday,16.0,4588,4.973684210526316,3
3259,2003-01-03,Friday,13.777777777777779,3707,5.542857142857143,4
3260,2003-01-04,Saturday,11.11111111111111,2559,6.0606060606060606,5
3261,2003-01-05,Sunday,18.140589569160998,8460,5.1571428571428575,6
3262,2003-01-06,Monday,17.77777777777778,6299,4.868421052631579,0
3263,2003-01-07,Tuesday,16.88888888888889,6233,5.054054054054054,1
3264,2003-01-08,Wednesday,16.0,4981,4.973684210526316,2
3265,2003-01-09,Thursday,15.11111111111111,4708,5.162162162162162,3
3266,2003-01-10,Friday,9.777777777777779,1451,6.151515151515151,4
3267,2003-01-11,Saturday,15.11111111111111,2622,5.457142857142857,5
3268,2003-01-12,Sunday,17.233560090702948,6581,5.214285714285714,6
3269,2003-01-13,Monday,16.0,6147,4.846153846153846,0
3270,2003-01-14,Tuesday,17.77777777777778,7398,4.743589743589744,1
3271,2003-01-15,Wednesday,16.88888888888889,6842,4.794871794871795,2
3272,2003-01-16,Thursday,16.88888888888889,4196,4.794871794871795,3
3273,2003-01-17,Friday,13.333333333333334,2445,5.909090909090909,4
3274,2003-01-18,Saturday,12.88888888888889,4598,5.444444444444445,5
3275,2003-01-19,Sunday,16.3265306122449,7198,5.271428571428571,6
3276,2003-01-20,Monday,17.333333333333336,4347,5.166666666666667,0
3277,2003-01-21,Tuesday,15.11111111111111,5723,4.897435897435898,1
3278,2003-01-22,Wednesday,16.444444444444446,5907,4.947368421052632,2
3279,2003-01-23,Thursday,16.0,4576,4.973684210526316,3
3280,2003-01-24,Friday,11.555555555555555,3103,5.685714285714286,4
3281,2003-01-25,Saturday,12.0,2972,5.823529411764706,5
3282,2003-01-26,Sunday,18.820861678004537,9258,5.3428571428571425,6
3283,2003-01-27,Monday,15.11111111111111,4913,5.162162162162162,0
3284,2003-01-28,Tuesday,16.0,5749,4.846153846153846,1
3285,2003-01-29,Wednesday,16.88888888888889,6290,4.794871794871795,2
3286,2003-01-30,Thursday,17.77777777777778,4976,5.138888888888889,3
3287,2003-01-31,Friday,16.444444444444446,3457,5.222222222222222,4
3288,2003-02-01,Saturday,12.88888888888889,3936,5.444444444444445,5
3289,2003-02-02,Sunday,17.233560090702948,9163,5.214285714285714,6
3290,2003-02-03,Monday,17.77777777777778,5552,5.0,0
3291,2003-02-04,Tuesday,16.0,5164,4.973684210526316,1
3292,2003-02-05,Wednesday,15.555555555555555,5572,5.15,2
3293,2003-02-06,Thursday,15.555555555555555,5232,5.135135135135135,3
3294,2003-02-07,Friday,12.444444444444445,2639,5.794117647058823,4
3295,2003-02-08,Saturday,13.777777777777779,3356,5.878787878787879,5
3296,2003-02-09,Sunday,16.780045351473923,317,4.5,6
3297,2003-02-10,Monday,17.77777777777778,8073,4.743589743589744,0
3298,2003-02-11,Tuesday,16.88888888888889,4591,5.054054054054054,1
3299,2003-02-12,Wednesday,16.444444444444446,7700,4.82051282051282,2
3300,2003-02-13,Thursday,16.0,4586,5.25,3
3301,2003-02-14,Friday,17.77777777777778,4445,5.216216216216216,4
3302,2003-02-15,Saturday,13.777777777777779,2975,5.542857142857143,5
3303,2003-02-16,Sunday,17.006802721088434,8079,5.228571428571429,6
3304,2003-02-17,Monday,17.77777777777778,6941,4.743589743589744,0
3305,2003-02-18,Tuesday,16.88888888888889,6661,4.921052631578948,1
3306,2003-02-19,Wednesday,17.77777777777778,5265,4.868421052631579,2
3307,2003-02-20,Thursday,16.88888888888889,5945,4.921052631578948,3
3308,2003-02-21,Friday,12.88888888888889,3104,5.764705882352941,4
3309,2003-02-22,Saturday,13.333333333333334,4173,5.571428571428571,5
3310,2003-02-23,Sunday,16.3265306122449,7945,5.271428571428571,6
3311,2003-02-24,Monday,18.666666666666668,6447,4.6923076923076925,0
3312,2003-02-25,Tuesday,16.0,3821,4.973684210526316,1
3313,2003-02-26,Wednesday,15.11111111111111,6054,5.026315789473684,2
3314,2003-02-27,Thursday,16.88888888888889,5699,4.921052631578948,3
3315,2003-02-28,Friday,12.0,3438,5.823529411764706,4
3316,2003-03-01,Saturday,16.444444444444446,2756,5.529411764705882,5
3317,2003-03-02,Sunday,16.780045351473923,7606,5.242857142857143,6
3318,2003-03-03,Monday,16.0,4429,5.108108108108108,0
3319,2003-03-04,Tuesday,16.88888888888889,5008,4.921052631578948,1
3320,2003-03-05,Wednesday,16.88888888888889,6294,4.794871794871795,2
3321,2003-03-06,Thursday,16.0,4669,4.973684210526316,3
3322,2003-03-07,Friday,14.222222222222221,4311,5.514285714285714,4
3323,2003-03-08,Saturday,12.444444444444445,1603,6.354838709677419,5
3324,2003-03-09,Sunday,17.233560090702948,11035,5.2898550724637685,6
3325,2003-03-10,Monday,16.88888888888889,6901,4.794871794871795,0
3326,2003-03-11,Tuesday,16.0,5903,4.973684210526316,1
3327,2003-03-12,Wednesday,16.0,5208,4.973684210526316,2
3328,2003-03-13,Thursday,16.88888888888889,5214,5.194444444444445,3
3329,2003-03-14,Friday,16.0,4915,5.25,4
3330,2003-03-15,Saturday,12.444444444444445,4654,5.472222222222222,5
3331,2003-03-16,Sunday,16.099773242630384,7580,5.371428571428571,6
3332,2003-03-17,Monday,15.555555555555555,4016,5.0,0
3333,2003-03-18,Tuesday,16.444444444444446,5316,4.82051282051282,1
3334,2003-03-19,Wednesday,16.88888888888889,5358,4.921052631578948,2
3335,2003-03-20,Thursday,16.0,4622,5.108108108108108,3
3336,2003-03-21,Friday,11.11111111111111,2549,5.882352941176471,4
3337,2003-03-22,Saturday,12.0,3474,5.5,5
3338,2003-03-23,Sunday,17.233560090702948,9072,5.140845070422535,6
3339,2003-03-24,Monday,18.666666666666668,6527,4.6923076923076925,0
3340,2003-03-25,Tuesday,16.88888888888889,6853,4.794871794871795,1
3341,2003-03-26,Wednesday,17.77777777777778,5939,5.051282051282051,2
3342,2003-03-27,Thursday,16.0,4658,4.846153846153846,3
3343,2003-03-28,Friday,15.11111111111111,3145,5.787878787878788,4
3344,2003-03-29,Saturday,10.222222222222223,2282,5.9411764705882355,5
3345,2003-03-30,Sunday,15.192743764172336,6470,5.3428571428571425,6
3346,2003-03-31,Monday,16.0,4508,4.973684210526316,0
3347,2003-04-01,Tuesday,17.77777777777778,7048,4.868421052631579,1
3348,2003-04-02,Wednesday,16.0,5394,4.846153846153846,2
3349,2003-04-03,Thursday,14.222222222222221,4142,5.216216216216216,3
3350,2003-04-04,Friday,13.777777777777779,5988,5.388888888888889,4
3351,2003-04-05,Saturday,11.555555555555555,2005,6.03030303030303,5
3352,2003-04-06,Sunday,16.55328798185941,8353,5.257142857142857,6
3353,2003-04-07,Monday,16.0,5036,4.973684210526316,0
3354,2003-04-08,Tuesday,16.0,5145,4.973684210526316,1
3355,2003-04-09,Wednesday,16.0,5352,4.846153846153846,2
3356,2003-04-10,Thursday,14.222222222222221,4033,5.216216216216216,3
3357,2003-04-11,Friday,16.0,3724,5.25,4
3358,2003-04-12,Saturday,15.555555555555555,2666,5.9375,5
3359,2003-04-13,Sunday,16.3265306122449,6260,5.271428571428571,6
3360,2003-04-14,Monday,16.0,6302,4.846153846153846,0
3361,2003-04-15,Tuesday,17.77777777777778,6456,4.743589743589744,1
3362,2003-04-16,Wednesday,16.0,4237,4.846153846153846,2
3363,2003-04-17,Thursday,16.88888888888889,4387,5.2368421052631575,3
3364,2003-04-18,Friday,13.777777777777779,3774,5.705882352941177,4
3365,2003-04-19,Saturday,12.444444444444445,3764,5.96969696969697,5
3366,2003-04-20,Sunday,15.873015873015872,7686,5.3,6
3367,2003-04-21,Monday,17.77777777777778,6025,4.743589743589744,0
3368,2003-04-22,Tuesday,16.88888888888889,5725,4.794871794871795,1
3369,2003-04-23,Wednesday,16.0,4626,4.973684210526316,2
3370,2003-04-24,Thursday,16.88888888888889,5031,5.054054054054054,3
3371,2003-04-25,Friday,16.444444444444446,2887,5.529411764705882,4
3372,2003-04-26,Saturday,12.88888888888889,3307,5.444444444444445,5
3373,2003-04-27,Sunday,15.873015873015872,7615,5.3,6
3374,2003-04-28,Monday,16.0,5238,4.973684210526316,0
3375,2003-04-29,Tuesday,16.88888888888889,7764,4.921052631578948,1
3376,2003-04-30,Wednesday,16.0,5710,4.846153846153846,2
3377,2003-05-01,Thursday,15.11111111111111,4176,5.305555555555555,3
3378,2003-05-02,Friday,13.333333333333334,4259,5.571428571428571,4
3379,2003-05-03,Saturday,19.555555555555557,5166,5.027777777777778,5
3380,2003-05-04,Sunday,18.594104308390023,9158,5.128571428571429,6
3381,2003-05-05,Monday,16.0,5545,4.846153846153846,0
3382,2003-05-06,Tuesday,16.88888888888889,4561,5.054054054054054,1
3383,2003-05-07,Wednesday,15.11111111111111,5156,4.897435897435898,2
3384,2003-05-08,Thursday,16.0,5595,4.846153846153846,3
3385,2003-05-09,Friday,14.222222222222221,2708,5.848484848484849,4
3386,2003-05-10,Saturday,11.555555555555555,3317,5.685714285714286,5
3387,2003-05-11,Sunday,16.780045351473923,7961,5.318840579710145,6
3388,2003-05-12,Monday,16.88888888888889,7867,4.794871794871795,0
3389,2003-05-13,Tuesday,16.0,5874,4.846153846153846,1
3390,2003-05-14,Wednesday,16.0,5908,4.846153846153846,2
3391,2003-05-15,Thursday,16.0,4557,4.923076923076923,3
3392,2003-05-16,Friday,16.0,4655,5.25,4
3393,2003-05-17,Saturday,12.444444444444445,2446,5.628571428571429,5
3394,2003-05-18,Sunday,16.780045351473923,9061,5.242857142857143,6
3395,2003-05-19,Monday,16.0,6109,4.846153846153846,0
3396,2003-05-20,Tuesday,16.0,5406,4.846153846153846,1
3397,2003-05-21,Wednesday,16.88888888888889,4671,4.921052631578948,2
3398,2003-05-22,Thursday,18.666666666666668,5751,4.884615384615385,3
3399,2003-05-23,Friday,12.88888888888889,3612,5.6,4
3400,2003-05-24,Saturday,12.88888888888889,2950,5.6,5
3401,2003-05-25,Sunday,18.147448015122876,10566,5.034883720930233,6
3402,2003-05-26,Monday,16.88888888888889,7827,4.794871794871795,0
3403,2003-05-27,Tuesday,16.88888888888889,6230,4.675,1
3404,2003-05-28,Wednesday,16.0,5554,4.846153846153846,2
3405,2003-05-29,Thursday,16.88888888888889,4509,4.921052631578948,3
3406,2003-05-30,Friday,14.222222222222221,3665,5.514285714285714,4
3407,2003-05-31,Saturday,14.222222222222221,3217,5.676470588235294,5
3408,2003-06-01,Sunday,15.419501133786847,6788,5.328571428571428,6
3409,2003-06-02,Monday,16.0,6073,4.846153846153846,0
3410,2003-06-03,Tuesday,16.88888888888889,5836,4.921052631578948,1
3411,2003-06-04,Wednesday,16.88888888888889,6461,4.794871794871795,2
3412,2003-06-05,Thursday,14.666666666666666,5539,5.1891891891891895,3
3413,2003-06-06,Friday,14.222222222222221,2684,5.361111111111111,4
3414,2003-06-07,Saturday,13.777777777777779,2200,6.0625,5
3415,2003-06-08,Sunday,16.780045351473923,6762,5.242857142857143,6
3416,2003-06-09,Monday,16.0,6256,4.846153846153846,0
3417,2003-06-10,Tuesday,16.88888888888889,6695,4.794871794871795,1
3418,2003-06-11,Wednesday,14.666666666666666,5212,5.052631578947368,2
3419,2003-06-12,Thursday,17.77777777777778,5025,4.743589743589744,3
3420,2003-06-13,Friday,12.0,2899,5.823529411764706,4
3421,2003-06-14,Saturday,17.333333333333336,4300,4.96,5
3422,2003-06-15,Sunday,17.233560090702948,8795,5.140845070422535,6
3423,2003-06-16,Monday,16.88888888888889,5790,4.921052631578948,0
3424,2003-06-17,Tuesday,17.77777777777778,5667,4.512195121951219,1
3425,2003-06-18,Wednesday,17.77777777777778,5288,4.743589743589744,2
3426,2003-06-19,Thursday,19.555555555555557,4229,5.424242424242424,3
3427,2003-06-20,Friday,12.0,3203,5.6571428571428575,4
3428,2003-06-21,Saturday,14.222222222222221,3995,5.514285714285714,5
3429,2003-06-22,Sunday,16.3265306122449,7591,5.736111111111111,6
3430,2003-06-23,Monday,18.666666666666668,6533,4.6923076923076925,0
3431,2003-06-24,Tuesday,17.77777777777778,6399,4.868421052631579,1
3432,2003-06-25,Wednesday,16.88888888888889,4228,4.921052631578948,2
3433,2003-06-26,Thursday,15.11111111111111,5790,5.026315789473684,3
3434,2003-06-27,Friday,10.666666666666668,2351,6.090909090909091,4
3435,2003-06-28,Saturday,14.666666666666666,2849,5.818181818181818,5
3436,2003-06-29,Sunday,15.419501133786847,7253,5.328571428571428,6
3437,2003-06-30,Monday,16.88888888888889,7380,4.794871794871795,0
3438,2003-07-01,Tuesday,16.88888888888889,5031,4.921052631578948,1
3439,2003-07-02,Wednesday,16.0,5997,4.846153846153846,2
3440,2003-07-03,Thursday,16.88888888888889,6453,4.794871794871795,3
3441,2003-07-04,Friday,13.777777777777779,3687,5.388888888888889,4
3442,2003-07-05,Saturday,12.88888888888889,3557,5.6,5
3443,2003-07-06,Sunday,17.687074829931973,10425,5.185714285714286,6
3444,2003-07-07,Monday,16.88888888888889,6492,4.794871794871795,0
3445,2003-07-08,Tuesday,16.88888888888889,6475,4.794871794871795,1
3446,2003-07-09,Wednesday,17.77777777777778,4934,4.743589743589744,2
3447,2003-07-10,Thursday,17.77777777777778,4088,4.743589743589744,3
3448,2003-07-11,Friday,12.0,2652,5.823529411764706,4
3449,2003-07-12,Saturday,9.333333333333334,2071,6.181818181818182,5
3450,2003-07-13,Sunday,19.047619047619047,9556,5.028169014084507,6
3451,2003-07-14,Monday,16.88888888888889,5553,4.921052631578948,0
3452,2003-07-15,Tuesday,15.555555555555555,6029,4.871794871794871,1
3453,2003-07-16,Wednesday,16.0,7098,4.846153846153846,2
3454,2003-07-17,Thursday,16.88888888888889,4563,5.052631578947368,3
3455,2003-07-18,Friday,11.11111111111111,2528,5.882352941176471,4
3456,2003-07-19,Saturday,12.0,2805,5.6571428571428575,5
3457,2003-07-20,Sunday,16.780045351473923,8128,5.397058823529412,6
3458,2003-07-21,Monday,16.88888888888889,4917,4.794871794871795,0
3459,2003-07-22,Tuesday,16.0,5986,4.846153846153846,1
3460,2003-07-23,Wednesday,17.77777777777778,6413,4.743589743589744,2
3461,2003-07-24,Thursday,15.11111111111111,3920,5.305555555555555,3
3462,2003-07-25,Friday,16.0,5229,5.25,4
3463,2003-07-26,Saturday,13.777777777777779,2896,5.388888888888889,5
3464,2003-07-27,Sunday,16.3265306122449,8099,5.271428571428571,6
3465,2003-07-28,Monday,16.88888888888889,6658,4.794871794871795,0
3466,2003-07-29,Tuesday,16.0,8278,4.846153846153846,1
3467,2003-07-30,Wednesday,16.88888888888889,5940,4.794871794871795,2
3468,2003-07-31,Thursday,16.88888888888889,4276,5.054054054054054,3
3469,2003-08-01,Friday,13.777777777777779,2279,5.878787878787879,4
3470,2003-08-02,Saturday,13.777777777777779,3275,5.542857142857143,5
3471,2003-08-03,Sunday,18.140589569160998,8308,5.231884057971015,6
3472,2003-08-04,Monday,16.19047619047619,5959,4.821917808219178,0
3473,2003-08-05,Tuesday,16.88888888888889,5164,5.0,1
3474,2003-08-06,Wednesday,18.666666666666668,6465,4.6923076923076925,2
3475,2003-08-07,Thursday,16.0,5780,5.108108108108108,3
3476,2003-08-08,Friday,13.333333333333334,3132,5.571428571428571,4
3477,2003-08-09,Saturday,12.444444444444445,3044,5.628571428571429,5
3478,2003-08-10,Sunday,16.3265306122449,7736,5.271428571428571,6
3479,2003-08-11,Monday,16.88888888888889,6799,4.794871794871795,0
3480,2003-08-12,Tuesday,16.88888888888889,5889,4.794871794871795,1
3481,2003-08-13,Wednesday,14.222222222222221,4369,5.078947368421052,2
3482,2003-08-14,Thursday,15.11111111111111,4488,4.897435897435898,3
3483,2003-08-15,Friday,15.11111111111111,3038,5.617647058823529,4
3484,2003-08-16,Saturday,12.444444444444445,4079,5.472222222222222,5
3485,2003-08-17,Sunday,17.913832199546487,5594,5.7,6
3486,2003-08-18,Monday,16.88888888888889,5806,4.794871794871795,0
3487,2003-08-19,Tuesday,15.11111111111111,3948,5.026315789473684,1
3488,2003-08-20,Wednesday,16.0,5707,4.973684210526316,2
3489,2003-08-21,Thursday,16.444444444444446,4192,5.3875,3
3490,2003-08-22,Friday,11.555555555555555,1666,6.03030303030303,4
3491,2003-08-23,Saturday,16.444444444444446,2844,5.371428571428571,5
3492,2003-08-24,Sunday,15.419501133786847,7952,5.405797101449275,6
3493,2003-08-25,Monday,14.666666666666666,5960,5.052631578947368,0
3494,2003-08-26,Tuesday,16.88888888888889,6593,4.794871794871795,1
3495,2003-08-27,Wednesday,16.0,5594,4.973684210526316,2
3496,2003-08-28,Thursday,16.88888888888889,5149,4.921052631578948,3
3497,2003-08-29,Friday,15.11111111111111,4328,5.305555555555555,4
3498,2003-08-30,Saturday,12.88888888888889,2782,5.9393939393939394,5
3499,2003-08-31,Sunday,19.047619047619047,9667,5.1,6
3500,2003-09-01,Monday,16.0,5616,4.846153846153846,0
3501,2003-09-02,Tuesday,16.444444444444446,7238,4.82051282051282,1
3502,2003-09-03,Wednesday,16.0,5422,4.846153846153846,2
3503,2003-09-04,Thursday,16.88888888888889,3381,5.128205128205129,3
3504,2003-09-05,Friday,13.333333333333334,3985,5.571428571428571,4
3505,2003-09-06,Saturday,14.222222222222221,3959,5.514285714285714,5
3506,2003-09-07,Sunday,14.965986394557824,9191,5.357142857142857,6
3507,2003-09-08,Monday,16.0,6220,4.846153846153846,0
3508,2003-09-09,Tuesday,17.77777777777778,6251,4.625,1
3509,2003-09-10,Wednesday,15.11111111111111,3399,5.617647058823529,2
3510,2003-09-11,Thursday,17.77777777777778,6486,4.625,3
3511,2003-09-12,Friday,11.11111111111111,2813,5.714285714285714,4
3512,2003-09-13,Saturday,12.0,2305,5.6571428571428575,5
3513,2003-09-14,Sunday,17.46031746031746,7294,5.27536231884058,6
3514,2003-09-15,Monday,17.77777777777778,5561,5.0,0
3515,2003-09-16,Tuesday,16.88888888888889,7315,4.921052631578948,1
3516,2003-09-17,Wednesday,16.88888888888889,6018,4.794871794871795,2
3517,2003-09-18,Thursday,16.88888888888889,5907,4.921052631578948,3
3518,2003-09-19,Friday,14.222222222222221,3933,5.361111111111111,4
3519,2003-09-20,Saturday,12.444444444444445,2931,5.628571428571429,5
3520,2003-09-21,Sunday,15.419501133786847,7308,5.328571428571428,6
3521,2003-09-22,Monday,16.0,6790,4.846153846153846,0
3522,2003-09-23,Tuesday,16.0,5658,4.846153846153846,1
3523,2003-09-24,Wednesday,15.555555555555555,5408,5.0,2
3524,2003-09-25,Thursday,16.88888888888889,5326,4.921052631578948,3
3525,2003-09-26,Friday,12.444444444444445,3694,5.472222222222222,4
3526,2003-09-27,Saturday,15.555555555555555,3958,5.277777777777778,5
3527,2003-09-28,Sunday,15.419501133786847,8828,5.405797101449275,6
3528,2003-09-29,Monday,16.88888888888889,6319,4.794871794871795,0
3529,2003-09-30,Tuesday,17.77777777777778,6107,4.868421052631579,1
3530,2003-10-01,Wednesday,15.555555555555555,5886,5.135135135135135,2
3531,2003-10-02,Thursday,14.222222222222221,3121,5.216216216216216,3
3532,2003-10-03,Friday,11.555555555555555,2284,5.852941176470588,4
3533,2003-10-04,Saturday,12.444444444444445,3712,5.472222222222222,5
3534,2003-10-05,Sunday,16.3265306122449,7409,5.197183098591549,6
3535,2003-10-06,Monday,16.0,4904,4.846153846153846,0
3536,2003-10-07,Tuesday,16.0,5492,4.973684210526316,1
3537,2003-10-08,Wednesday,15.11111111111111,5233,4.897435897435898,2
3538,2003-10-09,Thursday,17.77777777777778,3291,5.512820512820513,3
3539,2003-10-10,Friday,12.0,2736,5.823529411764706,4
3540,2003-10-11,Saturday,14.222222222222221,2308,6.03125,5
3541,2003-10-12,Sunday,17.687074829931973,9926,5.185714285714286,6
3542,2003-10-13,Monday,16.88888888888889,6990,4.794871794871795,0
3543,2003-10-14,Tuesday,18.666666666666668,6346,4.815789473684211,1
3544,2003-10-15,Wednesday,17.77777777777778,7170,4.743589743589744,2
3545,2003-10-16,Thursday,16.88888888888889,6007,4.921052631578948,3
3546,2003-10-17,Friday,13.333333333333334,3045,5.735294117647059,4
3547,2003-10-18,Saturday,12.88888888888889,2524,5.444444444444445,5
3548,2003-10-19,Sunday,17.913832199546487,8454,5.171428571428572,6
3549,2003-10-20,Monday,15.11111111111111,5661,5.026315789473684,0
3550,2003-10-21,Tuesday,16.88888888888889,5035,4.794871794871795,1
3551,2003-10-22,Wednesday,16.88888888888889,5649,4.921052631578948,2
3552,2003-10-23,Thursday,16.0,5312,5.108108108108108,3
3553,2003-10-24,Friday,11.555555555555555,2335,5.852941176470588,4
3554,2003-10-25,Saturday,14.222222222222221,2294,5.514285714285714,5
3555,2003-10-26,Sunday,16.257088846880908,9103,5.273809523809524,6
